# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Sun Aug  2 21:14:37 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 8.20000 4.4212613106 2.6106206837    3.811  4.492  3.4621 -0.672    8  0.832  0.446   703.47   404.37   245.11   190.57   157.63  0 -4.58e-05      1.86 6.334e-01 3.511e-01 1.858e-03 3.088e-03 5.553e-03 -1.000 1.553e-02 -6.459 10.680 7.200 4.145 0.263 -2.516 -7.140 -8.679 -9.726
0.0152 0.01508 8.20000 4.4212627411 2.6106206935    3.809  4.427  3.4712 -0.572    8  0.832  0.446   610.64   337.23   206.08   159.80   132.12  0 -2.35e-05      0.90 6.334e-01 3.511e-01 1.858e-03 3.088e-03 5.553e-03 -1.000 1.553e-02 -6.299 5.738 4.076 1.914 -1.234 -3.720 -7.656 -8.894 -9.636
0.0152 0.01508 8.20000 4.4212660789 2.6106207164    3.807  4.322  3.4861 -0.407    8  0.832  0.446   484.24   250.43   155.10   119.75    98.93  0 -7.85e-06      0.28 6.334e-01 3.511e-01 1.858e-03 3.088e-03 5.553e-03 -1.000 1.553e-02 -6.036 2.554 1.833 0.345 -2.263 -4.536 -7.795 -8.821 -9.322
0.0152 0.01508 8.20000 4.4212708473 2.6106207491    3.802  4.252  3.4961 -0.297    8  0.832  0.446   414.51   205.13   128.19    98.68    81.49  0 -3.77e-06      0.12 6.334e-01 3.511e-01 1.858e-03 3.088e-03 5.553e-03 -1.000 1.553e-02 -5.859 1.692 1.006 -0.327 -2.675 -4.853 -7.701 -8.665 -9.085
0.0152 0.01508 8.20000 4.4212784767 2.6106208014    3.796  4.291  3.4903 -0.361    8  0.832  0.446   453.34   230.14   143.07   110.33    91.13  0 -5.74e-06      0.21 6.334e-01 3.511e-01 1.858e-03 3.088e-03 5.553e-03 -1.000 1.553e-02 -5.959 2.176 1.511 0.117 -2.408 -4.651 -7.757 -8.755 -9.222
0.0152 0.01508 8.20000 4.4212880135 2.6106208668    3.788  4.321  3.4858 -0.409    8  0.832  0.446   485.20   251.13   155.50   120.08    99.21  0  -7.9e-06      0.28 6.334e-01 3.511e-01 1.857e-03 3.088e-03 5.553e-03 -1.000 1.553e-02 -6.033 2.577 1.856 0.363 -2.248 -4.523 -7.791 -8.818 -9.321
0.0152 0.01508 8.20000 4.4213008881 2.6106209550    3.777  4.338  3.4832 -0.438    8  0.833  0.446   504.87   264.33   163.28   126.20   104.27  0 -9.51e-06      0.35 6.334e-01 3.510e-01 1.856e-03 3.088e-03 5.553e-03 -1.000 1.552e-02 -6.075 2.922 2.126 0.553 -2.121 -4.420 -7.792 -8.845 -9.377
0.0152 0.01508 8.20000 4.4213175774 2.6106210695    3.763  4.345  3.4818 -0.453    8  0.833  0.445   514.81   271.10   167.26   129.34   106.87  0 -1.04e-05      0.39 6.334e-01 3.510e-01 1.855e-03 3.088e-03 5.553e-03 -1.000 1.552e-02 -6.094 3.100 2.267 0.654 -2.053 -4.364 -7.791 -8.856 -9.402
0.0152 0.01508 8.20000 4.4213371277 2.6106212035    3.746  4.348  3.4810 -0.461    8  0.833  0.445   519.95   274.67   169.35   131.00   108.24  0 -1.09e-05      0.40 6.334e-01 3.510e-01 1.852e-03 3.088e-03 5.554e-03 -1.000 1.552e-02 -6.100 3.197 2.346 0.710 -2.013 -4.331 -7.787 -8.859 -9.413
0.0152 0.01508 8.20000 4.4213614464 2.6106213702    3.726  4.349  3.4803 -0.467    8  0.834  0.444   523.81   277.40   170.93   132.27   109.29  0 -1.12e-05      0.42 6.335e-01 3.510e-01 1.847e-03 3.088e-03 5.554e-03 -1.000 1.551e-02 -6.103 3.273 2.410 0.757 -1.980 -4.303 -7.783 -8.860 -9.420
0.0152 0.01508 8.20000 4.4213614464 2.6106213702    3.725  4.545  3.4522 -0.775    8  0.834  0.460   750.87    -1.00    -1.00    -1.00    -1.00  0 -8.68e-05      3.66 6.332e-01 3.512e-01 1.917e-03 3.087e-03 5.553e-03 -1.000 1.559e-02 -6.592 19.664 12.691 8.042 2.973 -0.265 -5.992 -8.067 -9.588
0.0152 0.01508 8.20000 4.4213624001 2.6106213768    3.725  4.495  3.4593 -0.697    8  0.834  0.460   723.67   420.65   254.39   198.06   163.82  0 -5.17e-05      2.19 6.332e-01 3.512e-01 1.917e-03 3.087e-03 5.553e-03 -1.000 1.559e-02 -6.468 12.374 8.260 4.909 0.798 -2.072 -6.916 -8.556 -9.694
0.0152 0.01508 8.20000 4.4213638306 2.6106213866    3.723  4.431  3.4684 -0.597    8  0.834  0.460   628.47   350.78   213.88   166.08   137.30  0 -2.65e-05      1.07 6.332e-01 3.512e-01 1.917e-03 3.087e-03 5.553e-03 -1.000 1.559e-02 -6.309 6.631 4.672 2.345 -0.936 -3.477 -7.554 -8.844 -9.642
0.0152 0.01508 8.20000 4.4213671684 2.6106214094    3.720  4.327  3.4834 -0.433    8  0.834  0.460   499.02   260.63   161.05   124.51   102.86  0 -8.92e-06      0.33 6.332e-01 3.512e-01 1.917e-03 3.087e-03 5.553e-03 -1.000 1.559e-02 -6.047 2.834 2.073 0.522 -2.133 -4.425 -7.778 -8.824 -9.347
0.0152 0.01508 8.20000 4.4213719368 2.6106214421    3.715  4.256  3.4935 -0.322    8  0.834  0.460   426.91   213.17   132.91   102.46    84.60  0 -4.26e-06      0.14 6.332e-01 3.512e-01 1.917e-03 3.087e-03 5.553e-03 -1.000 1.559e-02 -5.869 1.859 1.210 -0.134 -2.547 -4.749 -7.702 -8.677 -9.111
0.0152 0.01508 8.20000 4.4213795662 2.6106214944    3.709  4.295  3.4877 -0.385    8  0.834  0.460   466.76   239.16   148.34   114.56    94.62  0 -6.49e-06      0.22 6.332e-01 3.512e-01 1.917e-03 3.087e-03 5.553e-03 -1.000 1.559e-02 -5.968 2.266 1.632 0.215 -2.333 -4.585 -7.767 -8.771 -9.246
0.0152 0.01508 8.20000 4.4213895798 2.6106215631    3.699  4.325  3.4832 -0.434    8  0.834  0.460   499.23   260.86   161.16   124.63   102.95  0  -8.9e-06      0.33 6.332e-01 3.512e-01 1.916e-03 3.087e-03 5.553e-03 -1.000 1.559e-02 -6.042 2.846 2.087 0.535 -2.122 -4.414 -7.773 -8.819 -9.343
0.0152 0.01508 8.20000 4.4214024544 2.6106216514    3.687  4.341  3.4805 -0.462    8  0.834  0.460   519.23   274.48   169.17   130.94   108.18  0 -1.07e-05      0.40 6.332e-01 3.512e-01 1.915e-03 3.087e-03 5.553e-03 -1.000 1.559e-02 -6.083 3.200 2.365 0.730 -1.992 -4.309 -7.774 -8.845 -9.398
0.0152 0.01508 8.20000 4.4214186668 2.6106217625    3.672  4.348  3.4791 -0.477    8  0.835  0.459   529.40   281.52   173.30   134.20   110.88  0 -1.17e-05      0.43 6.332e-01 3.512e-01 1.913e-03 3.087e-03 5.553e-03 -1.000 1.558e-02 -6.101 3.382 2.506 0.828 -1.926 -4.256 -7.772 -8.855 -9.422
0.0152 0.01508 8.20000 4.4214386940 2.6106218998    3.653  4.351  3.4782 -0.485    8  0.835  0.459   534.77   285.32   175.51   135.97   112.34  0 -1.22e-05      0.45 6.332e-01 3.512e-01 1.910e-03 3.087e-03 5.553e-03 -1.000 1.558e-02 -6.107 3.483 2.584 0.884 -1.888 -4.225 -7.767 -8.857 -9.433
0.0152 0.01508 8.20000 4.4214630127 2.6106220665    3.630  4.352  3.4775 -0.492    8  0.835  0.457   538.88   288.29   177.24   137.36   113.48  0 -1.26e-05      0.47 6.332e-01 3.512e-01 1.905e-03 3.087e-03 5.553e-03 -1.000 1.558e-02 -6.110 3.564 2.650 0.930 -1.854 -4.198 -7.762 -8.857 -9.438
0.0152 0.01508 8.20000 4.4214630127 2.6106220665    3.629  4.547  3.4491 -0.801    8  0.835  0.477   741.07    -1.00    -1.00    -1.00    -1.00  0 -9.78e-05      4.22 6.329e-01 3.514e-01 1.986e-03 3.085e-03 5.552e-03 -1.000 1.566e-02 -6.599 22.460 14.392 9.211 3.822 0.456 -5.598 -7.837 -9.488
0.0152 0.01508 8.20000 4.4214639664 2.6106220730    3.629  4.498  3.4562 -0.724    8  0.835  0.477   741.00    -1.00    -1.00    -1.00    -1.00  0 -5.86e-05      2.54 6.329e-01 3.514e-01 1.986e-03 3.085e-03 5.552e-03 -1.000 1.566e-02 -6.476 14.139 9.363 5.712 1.356 -1.609 -6.680 -8.425 -9.657
0.0152 0.01508 8.20000 4.4214653969 2.6106220829    3.627  4.435  3.4654 -0.624    8  0.835  0.477   647.57   365.70   222.43   172.99   143.00  0 -3.01e-05      1.26 6.329e-01 3.514e-01 1.986e-03 3.085e-03 5.552e-03 -1.000 1.566e-02 -6.317 7.680 5.361 2.846 -0.588 -3.193 -7.426 -8.780 -9.641
0.0152 0.01508 8.20000 4.4214687347 2.6106221057    3.623  4.330  3.4804 -0.460    8  0.835  0.477   514.89   271.83   167.55   129.75   107.18  0 -1.02e-05      0.38 6.329e-01 3.514e-01 1.985e-03 3.085e-03 5.552e-03 -1.000 1.566e-02 -6.056 3.141 2.337 0.718 -1.990 -4.302 -7.759 -8.825 -9.372
0.0152 0.01508 8.20000 4.4214735031 2.6106221384    3.618  4.259  3.4907 -0.348    8  0.836  0.477   440.30   222.00   138.08   106.61    88.02  0 -4.85e-06      0.17 6.329e-01 3.514e-01 1.985e-03 3.085e-03 5.552e-03 -1.000 1.566e-02 -5.878 2.034 1.428 0.074 -2.408 -4.635 -7.702 -8.688 -9.138
0.0152 0.01508 8.20000 4.4214811325 2.6106221907    3.610  4.298  3.4848 -0.412    8  0.836  0.477   481.29   249.14   154.15   119.23    98.47  0 -7.37e-06      0.27 6.329e-01 3.514e-01 1.985e-03 3.085e-03 5.552e-03 -1.000 1.566e-02 -5.976 2.555 1.884 0.403 -2.195 -4.466 -7.748 -8.772 -9.269
0.0152 0.01508 8.20000 4.4214911461 2.6106222594    3.600  4.328  3.4803 -0.460    8  0.836  0.476   514.48   271.67   167.43   129.68   107.12  0 -1.01e-05      0.38 6.330e-01 3.514e-01 1.984e-03 3.086e-03 5.552e-03 -1.000 1.566e-02 -6.049 3.144 2.346 0.726 -1.981 -4.293 -7.753 -8.819 -9.365
0.0152 0.01508 8.20000 4.4215040207 2.6106223476    3.586  4.344  3.4776 -0.489    8  0.836  0.476   534.96   285.85   175.75   136.25   112.55  0 -1.21e-05      0.45 6.330e-01 3.514e-01 1.982e-03 3.086e-03 5.552e-03 -1.000 1.566e-02 -6.089 3.504 2.617 0.913 -1.859 -4.198 -7.752 -8.842 -9.418
0.0152 0.01508 8.20000 4.4215202332 2.6106224588    3.569  4.351  3.4761 -0.504    8  0.836  0.476   545.51   293.29   180.10   139.70   115.41  0 -1.33e-05      0.49 6.330e-01 3.514e-01 1.980e-03 3.086e-03 5.552e-03 -1.000 1.565e-02 -6.107 3.716 2.775 1.022 -1.785 -4.139 -7.745 -8.849 -9.441
0.0152 0.01508 8.20000 4.4215402603 2.6106225961    3.547  4.353  3.4752 -0.512    8  0.837  0.475   551.28   297.47   182.52   141.64   117.01  0 -1.39e-05      0.53 6.330e-01 3.514e-01 1.976e-03 3.086e-03 5.552e-03 -1.000 1.565e-02 -6.113 3.922 2.920 1.127 -1.713 -4.081 -7.726 -8.843 -9.449
0.0152 0.01508 8.20000 4.4215645790 2.6106227628    3.522  4.354  3.4744 -0.520    8  0.837  0.473   555.86   300.87   184.49   143.22   118.31  0 -1.44e-05      0.56 6.330e-01 3.514e-01 1.971e-03 3.086e-03 5.552e-03 -1.000 1.565e-02 -6.115 4.091 3.041 1.214 -1.652 -4.030 -7.708 -8.836 -9.454
0.0152 0.01508 8.20000 4.4215645790 2.6106227628    3.521  4.550  3.4456 -0.830    8  0.837  0.495   729.91    -1.00    -1.00    -1.00    -1.00  0 -0.000111      4.85 6.327e-01 3.516e-01 2.063e-03 3.084e-03 5.551e-03 -1.000 1.574e-02 -6.604 25.543 16.265 10.504 4.758 1.249 -5.162 -7.581 -9.375
0.0152 0.01508 8.20000 4.4215655327 2.6106227693    3.520  4.501  3.4527 -0.754    8  0.837  0.495   729.82    -1.00    -1.00    -1.00    -1.00  0 -6.72e-05      2.91 6.327e-01 3.516e-01 2.063e-03 3.084e-03 5.551e-03 -1.000 1.574e-02 -6.483 16.081 10.575 6.594 1.970 -1.099 -6.419 -8.280 -9.615
0.0152 0.01508 8.20000 4.4215669632 2.6106227791    3.518  4.438  3.4620 -0.653    8  0.837  0.495   668.87   382.85   232.22   180.93   149.55  0 -3.46e-05      1.48 6.327e-01 3.516e-01 2.062e-03 3.084e-03 5.551e-03 -1.000 1.574e-02 -6.324 8.839 6.122 3.396 -0.205 -2.880 -7.285 -8.707 -9.638
0.0152 0.01508 8.20000 4.4215703011 2.6106228020    3.515  4.334  3.4771 -0.489    8  0.837  0.495   532.66   284.68   174.99   135.75   112.12  0 -1.17e-05      0.44 6.327e-01 3.516e-01 2.062e-03 3.084e-03 5.551e-03 -1.000 1.574e-02 -6.065 3.485 2.620 0.923 -1.842 -4.178 -7.735 -8.823 -9.395
0.0152 0.01508 8.20000 4.4215750694 2.6106228347    3.508  4.262  3.4875 -0.377    8  0.837  0.495   455.40   232.16   144.01   111.39    91.96  0 -5.57e-06      0.20 6.327e-01 3.516e-01 2.062e-03 3.084e-03 5.551e-03 -1.000 1.574e-02 -5.885 2.220 1.632 0.239 -2.287 -4.532 -7.700 -8.698 -9.164
0.0152 0.01508 8.20000 4.4215822220 2.6106228837    3.500  4.301  3.4815 -0.441    8  0.837  0.495   497.66   260.63   160.83   124.62   102.91  0 -8.48e-06      0.32 6.327e-01 3.516e-01 2.061e-03 3.084e-03 5.551e-03 -1.000 1.574e-02 -5.983 2.877 2.165 0.612 -2.040 -4.332 -7.726 -8.771 -9.293
0.0152 0.01508 8.20000 4.4215917587 2.6106229491    3.488  4.330  3.4770 -0.490    8  0.838  0.495   531.70   284.17   174.66   135.53   111.93  0 -1.16e-05      0.44 6.327e-01 3.516e-01 2.060e-03 3.084e-03 5.551e-03 -1.000 1.574e-02 -6.055 3.481 2.624 0.928 -1.834 -4.170 -7.728 -8.815 -9.386
0.0152 0.01508 8.20000 4.4216041565 2.6106230341    3.472  4.346  3.4742 -0.518    8  0.838  0.494   552.76   299.05   183.36   142.41   117.63  0 -1.39e-05      0.53 6.327e-01 3.516e-01 2.058e-03 3.084e-03 5.551e-03 -1.000 1.574e-02 -6.095 3.983 2.981 1.177 -1.669 -4.040 -7.706 -8.826 -9.435
0.0152 0.01508 8.20000 4.4216203690 2.6106231452    3.453  4.353  3.4727 -0.534    8  0.838  0.494   563.79   307.02   188.00   146.10   120.68  0 -1.52e-05      0.61 6.327e-01 3.516e-01 2.055e-03 3.084e-03 5.551e-03 -1.000 1.573e-02 -6.112 4.366 3.246 1.364 -1.543 -3.938 -7.675 -8.819 -9.456
0.0152 0.01508 8.20000 4.4216399193 2.6106232792    3.430  4.355  3.4717 -0.543    8  0.838  0.493   570.06   311.68   190.70   148.27   122.47  0  -1.6e-05      0.65 6.327e-01 3.515e-01 2.051e-03 3.084e-03 5.551e-03 -1.000 1.573e-02 -6.118 4.592 3.404 1.477 -1.465 -3.875 -7.654 -8.812 -9.464
0.0152 0.01508 8.20000 4.4216632843 2.6106234394    3.401  4.356  3.4708 -0.551    8  0.839  0.491   575.21   315.63   192.97   150.11   123.98  0 -1.66e-05      0.68 6.327e-01 3.515e-01 2.045e-03 3.085e-03 5.551e-03 -1.000 1.572e-02 -6.120 4.783 3.541 1.576 -1.396 -3.818 -7.634 -8.804 -9.469
0.0152 0.01508 8.20000 4.4216632843 2.6106234394    3.400  4.552  3.4418 -0.863    8  0.839  0.516   717.24    -1.00    -1.00    -1.00    -1.00  0 -0.000129      5.55 6.324e-01 3.517e-01 2.147e-03 3.083e-03 5.551e-03 -1.000 1.583e-02 -6.609 28.996 18.357 11.942 5.802 2.134 -4.673 -7.295 -9.248
0.0152 0.01508 8.20000 4.4216642380 2.6106234459    3.400  4.504  3.4488 -0.787    8  0.839  0.516   717.14    -1.00    -1.00    -1.00    -1.00  0 -7.81e-05      3.43 6.324e-01 3.517e-01 2.147e-03 3.083e-03 5.551e-03 -1.000 1.583e-02 -6.489 18.674 12.176 7.734 2.777 -0.424 -6.061 -8.077 -9.541
0.0152 0.01508 8.20000 4.4216656685 2.6106234557    3.397  4.440  3.4582 -0.686    8  0.839  0.516   692.87   402.89   243.62   190.20   157.19  0 -4.03e-05      1.72 6.324e-01 3.517e-01 2.146e-03 3.083e-03 5.551e-03 -1.000 1.583e-02 -6.331 10.125 6.964 4.011 0.218 -2.535 -7.126 -8.627 -9.634
0.0152 0.01508 8.20000 4.4216685295 2.6106234753    3.393  4.337  3.4734 -0.523    8  0.839  0.516   552.83   299.70   183.64   142.76   117.89  0 -1.37e-05      0.53 6.324e-01 3.517e-01 2.146e-03 3.083e-03 5.551e-03 -1.000 1.583e-02 -6.072 3.998 3.014 1.207 -1.637 -4.009 -7.688 -8.808 -9.417
0.0152 0.01508 8.20000 4.4216737747 2.6106235113    3.386  4.265  3.4839 -0.410    8  0.839  0.515   472.69   244.08   150.95   117.00    96.57  0  -6.5e-06      0.23 6.324e-01 3.517e-01 2.146e-03 3.083e-03 5.551e-03 -1.000 1.583e-02 -5.892 2.463 1.872 0.420 -2.149 -4.410 -7.691 -8.705 -9.190
0.0152 0.01508 8.20000 4.4216804504 2.6106235570    3.375  4.304  3.4778 -0.474    8  0.839  0.515   516.43   274.19   168.67   130.97   108.13  0  -9.9e-06      0.39 6.324e-01 3.517e-01 2.145e-03 3.083e-03 5.551e-03 -1.000 1.583e-02 -5.990 3.253 2.481 0.844 -1.871 -4.189 -7.698 -8.767 -9.317
0.0152 0.01508 8.20000 4.4216904640 2.6106236257    3.362  4.332  3.4732 -0.523    8  0.839  0.515   551.53   299.01   183.21   142.46   117.64  0 -1.35e-05      0.52 6.324e-01 3.517e-01 2.143e-03 3.083e-03 5.551e-03 -1.000 1.583e-02 -6.061 3.974 3.005 1.204 -1.635 -4.004 -7.682 -8.800 -9.406
0.0152 0.01508 8.20000 4.4217028618 2.6106237106    3.344  4.348  3.4704 -0.552    8  0.839  0.514   573.36   314.83   192.43   149.78   123.69  0 -1.62e-05      0.67 6.324e-01 3.517e-01 2.141e-03 3.083e-03 5.551e-03 -1.000 1.582e-02 -6.100 4.725 3.518 1.565 -1.395 -3.813 -7.626 -8.792 -9.452
0.0152 0.01508 8.20000 4.4217185974 2.6106238185    3.321  4.355  3.4688 -0.568    8  0.840  0.514   585.10   323.56   197.49   153.82   127.03  0 -1.78e-05      0.74 6.324e-01 3.517e-01 2.138e-03 3.083e-03 5.551e-03 -1.000 1.582e-02 -6.117 5.131 3.794 1.760 -1.264 -3.710 -7.593 -8.783 -9.472
0.0152 0.01508 8.20000 4.4217381477 2.6106239525    3.294  4.357  3.4676 -0.579    8  0.840  0.512   592.11   328.98   200.61   156.33   129.11  0 -1.88e-05      0.79 6.325e-01 3.517e-01 2.134e-03 3.083e-03 5.551e-03 -1.000 1.582e-02 -6.122 5.383 3.969 1.885 -1.180 -3.643 -7.568 -8.774 -9.480
0.0152 0.01508 8.20000 4.4217615128 2.6106241127    3.261  4.358  3.4666 -0.588    8  0.840  0.511   598.13   333.79   203.36   158.57   130.95  0 -1.96e-05      0.83 6.325e-01 3.517e-01 2.127e-03 3.083e-03 5.551e-03 -1.000 1.581e-02 -6.125 5.609 4.127 1.998 -1.101 -3.580 -7.544 -8.763 -9.484
0.0152 0.01508 8.20000 4.4217615128 2.6106241127    3.260  4.553  3.4373 -0.901    8  0.840  0.538   702.25    -1.00    -1.00    -1.00    -1.00  0 -0.000153      6.69 6.321e-01 3.519e-01 2.239e-03 3.082e-03 5.550e-03 -1.000 1.593e-02 -6.613 34.365 21.538 14.023 7.369 3.490 -3.901 -6.833 -9.017
0.0152 0.01508 8.20000 4.4217624664 2.6106241192    3.259  4.506  3.4443 -0.826    8  0.840  0.538   702.13    -1.00    -1.00    -1.00    -1.00  0  -9.3e-05      4.26 6.321e-01 3.519e-01 2.239e-03 3.082e-03 5.550e-03 -1.000 1.593e-02 -6.495 22.808 14.688 9.471 4.033 0.641 -5.475 -7.732 -9.388
0.0152 0.01508 8.20000 4.4217638969 2.6106241290    3.256  4.443  3.4537 -0.725    8  0.841  0.538   701.81    -1.00    -1.00    -1.00    -1.00  0 -4.81e-05      2.19 6.321e-01 3.519e-01 2.239e-03 3.082e-03 5.550e-03 -1.000 1.593e-02 -6.337 12.543 8.481 5.120 0.988 -1.898 -6.801 -8.445 -9.582
0.0152 0.01508 8.20000 4.4217667580 2.6106241486    3.251  4.340  3.4690 -0.562    8  0.841  0.538   576.63   318.11   194.22   151.35   124.97  0 -1.65e-05      0.69 6.321e-01 3.519e-01 2.239e-03 3.082e-03 5.550e-03 -1.000 1.593e-02 -6.080 4.862 3.634 1.655 -1.323 -3.751 -7.596 -8.768 -9.436
0.0152 0.01508 8.20000 4.4217720032 2.6106241846    3.242  4.267  3.4796 -0.448    8  0.841  0.538   493.34   258.78   159.46   123.90   102.25  0 -7.78e-06      0.30 6.321e-01 3.519e-01 2.238e-03 3.082e-03 5.550e-03 -1.000 1.592e-02 -5.899 2.885 2.240 0.695 -1.946 -4.234 -7.659 -8.701 -9.218
0.0152 0.01508 8.20000 4.4217786789 2.6106242303    3.230  4.306  3.4734 -0.514    8  0.841  0.537   538.85   290.97   178.34   138.82   114.59  0 -1.19e-05      0.46 6.322e-01 3.519e-01 2.237e-03 3.082e-03 5.550e-03 -1.000 1.592e-02 -5.996 3.697 2.847 1.109 -1.677 -4.027 -7.663 -8.760 -9.343
0.0152 0.01508 8.20000 4.4217886925 2.6106242990    3.213  4.334  3.4687 -0.563    8  0.841  0.537   575.29   317.52   193.82   151.10   124.75  0 -1.62e-05      0.68 6.322e-01 3.519e-01 2.235e-03 3.082e-03 5.550e-03 -1.000 1.592e-02 -6.066 4.847 3.633 1.658 -1.315 -3.742 -7.588 -8.758 -9.424
0.0152 0.01508 8.20000 4.4218010902 2.6106243839    3.191  4.350  3.4658 -0.593    8  0.841  0.536   598.19   334.68   203.78   159.03   131.31  0 -1.95e-05      0.83 6.322e-01 3.519e-01 2.233e-03 3.082e-03 5.550e-03 -1.000 1.592e-02 -6.104 5.628 4.158 2.026 -1.073 -3.553 -7.528 -8.747 -9.467
0.0152 0.01508 8.20000 4.4218168259 2.6106244918    3.164  4.356  3.4640 -0.610    8  0.841  0.536   610.94   344.57   209.49   163.61   135.09  0 -2.15e-05      0.91 6.322e-01 3.519e-01 2.230e-03 3.082e-03 5.550e-03 -1.000 1.592e-02 -6.121 6.066 4.456 2.235 -0.933 -3.443 -7.491 -8.736 -9.487
0.0152 0.01508 8.20000 4.4218363762 2.6106246258    3.131  4.358  3.4627 -0.622    8  0.842  0.534   619.06   351.19   213.29   166.68   137.62  0 -2.28e-05      0.99 6.322e-01 3.519e-01 2.225e-03 3.082e-03 5.550e-03 -1.000 1.591e-02 -6.126 6.491 4.737 2.438 -0.793 -3.329 -7.442 -8.712 -9.490
0.0152 0.01508 8.20000 4.4218597412 2.6106247859    3.091  4.359  3.4614 -0.633    8  0.842  0.533   626.39   357.40   216.82   169.56   139.99  0 -2.41e-05      1.08 6.322e-01 3.519e-01 2.219e-03 3.082e-03 5.550e-03 -1.000 1.590e-02 -6.128 6.965 5.048 2.664 -0.636 -3.201 -7.383 -8.681 -9.487
0.0152 0.01508 8.20000 4.4218597412 2.6106247859    3.091  4.555  3.4318 -0.948    8  0.842  0.562   683.70    -1.00    -1.00    -1.00    -1.00  0 -0.000187      8.26 6.319e-01 3.521e-01 2.339e-03 3.080e-03 5.550e-03 -1.000 1.603e-02 -6.617 41.349 25.717 16.742 9.447 5.302 -2.853 -6.203 -8.692
0.0152 0.01508 8.20000 4.4218606949 2.6106247925    3.090  4.508  3.4388 -0.873    8  0.842  0.562   683.54    -1.00    -1.00    -1.00    -1.00  0 -0.000115      5.29 6.319e-01 3.521e-01 2.339e-03 3.080e-03 5.550e-03 -1.000 1.603e-02 -6.500 27.868 17.754 11.582 5.565 1.940 -4.755 -7.308 -9.197
0.0152 0.01508 8.20000 4.4218621254 2.6106248023    3.086  4.445  3.4483 -0.772    8  0.842  0.562   683.13    -1.00    -1.00    -1.00    -1.00  0 -5.94e-05      2.79 6.319e-01 3.521e-01 2.338e-03 3.080e-03 5.550e-03 -1.000 1.603e-02 -6.342 15.638 10.413 6.534 1.971 -1.083 -6.378 -8.208 -9.507
0.0152 0.01508 8.20000 4.4218649864 2.6106248219    3.079  4.342  3.4636 -0.610    8  0.842  0.561   605.90   341.98   207.86   162.48   134.12  0 -2.05e-05      0.88 6.319e-01 3.521e-01 2.337e-03 3.080e-03 5.550e-03 -1.000 1.603e-02 -6.086 5.938 4.393 2.200 -0.943 -3.445 -7.480 -8.715 -9.455
0.0152 0.01508 8.20000 4.4218697548 2.6106248546    3.068  4.270  3.4743 -0.496    8  0.842  0.561   519.14   277.97   170.53   132.90   109.65  0 -9.66e-06      0.39 6.319e-01 3.521e-01 2.336e-03 3.080e-03 5.550e-03 -1.000 1.603e-02 -5.904 3.421 2.684 1.018 -1.709 -4.036 -7.616 -8.691 -9.247
0.0152 0.01508 8.20000 4.4218769073 2.6106249036    3.053  4.308  3.4679 -0.562    8  0.842  0.561   566.83   312.99   190.96   149.12   123.06  0 -1.48e-05      0.63 6.319e-01 3.521e-01 2.334e-03 3.080e-03 5.550e-03 -1.000 1.603e-02 -6.001 4.645 3.540 1.609 -1.322 -3.736 -7.562 -8.717 -9.365
0.0152 0.01508 8.20000 4.4218864441 2.6106249689    3.032  4.336  3.4631 -0.612    8  0.843  0.560   604.98   341.99   207.80   162.52   134.14  0 -2.02e-05      0.88 6.319e-01 3.521e-01 2.331e-03 3.080e-03 5.550e-03 -1.000 1.602e-02 -6.070 5.957 4.418 2.222 -0.921 -3.424 -7.466 -8.701 -9.441
0.0152 0.01508 8.20000 4.4218988419 2.6106250539    3.005  4.351  3.4600 -0.643    8  0.843  0.559   629.33   361.18   218.87   171.37   141.46  0 -2.44e-05      1.11 6.319e-01 3.521e-01 2.328e-03 3.081e-03 5.550e-03 -1.000 1.602e-02 -6.108 7.179 5.209 2.786 -0.542 -3.120 -7.341 -8.652 -9.469
